userid,timestamp,touch_event_type,touch_x,touch_y,direction,angle,TMS
171538,1398209510827,move,470.0831,944.54846,6.0,237.61256427581066,3.6432866427481563
171538,1398209510843,move,421.74832,915.22314,6.0,238.7542839944847,3.5334480718372427
171538,1398209510859,move,380.77826,893.59814,6.0,242.17381145681298,2.8954344728784327
171538,1398209510876,move,354.08813,880.04407,6.0,243.07713695805364,1.760854476618182
171538,1398209510893,move,330.6727,870.00256,6.0,246.78833406574034,1.4986894911496336
171538,1398209510909,move,309.06604,861.95215,6.0,249.56514548674846,1.4411053395577862
171538,1398209510926,move,288.4634,854.23694,6.0,249.47024234286317,1.2941086100134993
171538,1398209510944,move,266.8801,847.8229,6.0,253.44931125481804,1.2508993653599871
171538,1398209510959,move,245.2534,842.48285,6.0,256.13000374021516,1.4850817963144154
171538,1398209510977,move,222.96402,839.2455,6.0,261.73604357702925,1.2512917964638937
171538,1398209510992,move,198.26122,837.0788,6.0,264.9873748504357,1.653175955856551
171538,1398209511009,move,173.55934,837.0,6.0,269.8172247573618,1.453059158075279
171538,1398209511019,move,165.0,837.0,7.0,270.0,0.8559339999999992
171538,1398209511022,up,165.0,837.0,,,
171538,1398209511337,down,406.0,988.0,,,
171538,1398209511393,move,401.88382,989.3721,7.0,288.4354499288143,0.07747941670870019
171538,1398209511408,move,390.1599,993.69006,7.0,290.2189255698702,0.8329201074879744
171538,1398209511424,move,372.57385,1000.0641,7.0,289.9229799551442,1.1690967742972638
171538,1398209511440,move,355.6385,1007.52795,7.0,293.7843376279226,1.1566977789112747
171538,1398209511459,move,339.43536,1014.4259,7.0,293.0602726245824,0.9268590812009707
171538,1398209511475,move,324.18546,1020.5259,7.0,291.8015390422668,1.026541238383323
171538,1398209511491,move,309.5806,1026.742,7.0,293.0555057849391,0.99204223312474
171538,1398209511532,move,297.42767,1031.3396,7.0,290.72223497902854,0.3169151889212747
171538,1398209511544,move,280.1787,1038.1285,7.0,291.4837516069438,1.5447404700909482
171538,1398209511557,move,272.45938,1041.2163,7.0,291.80187018474567,0.6395376015537964
171538,1398209511573,move,264.0535,1042.6577,7.0,279.7301741835382,0.5330354281963825
171538,1398209511590,move,254.88159,1044.1864,7.0,279.46261597975615,0.5469666485853653
171538,1398209511606,move,245.59479,1044.0,6.0,268.85014219569007,0.5805419047105902
171538,1398209511623,move,236.33159,1044.0,7.0,270.0,0.5448941176470579
171538,1398209511641,move,225.28156,1043.1831,6.0,265.7719631740174,0.6155658056981015
171538,1398209511657,move,214.45146,1040.2719,6.0,254.95418644184494,0.7009094300275636
171538,1398209511674,move,209.30357,1035.3036,6.0,226.01704972687696,0.42084433314567754
171538,1398209511690,move,206.12321,1030.6848,5.0,214.55007218112166,0.3504907450721758
171538,1398209511707,move,204.02213,1028.0442,5.0,218.50866263045222,0.19850048178233495
171538,1398209511724,move,202.47525,1023.4258,5.0,198.51768162594288,0.286504142825296
171538,1398209511734,move,202.0,1022.0,5.0,198.4343460457395,0.15029198922430748
171538,1398209511738,up,202.0,1022.0,,,
171538,1398209512277,down,283.0,1385.0,,,
171538,1398209512305,move,286.71185,1377.5763,4.0,153.434948822922,0.2964267472243805
171538,1398209512321,move,293.98276,1361.4414,4.0,155.7421259081206,1.1060930860432037
171538,1398209512338,move,303.0425,1337.5533,4.0,159.23039459289419,1.502846446280839
171538,1398209512355,move,314.1163,1315.6411,4.0,153.18926965973355,1.4442027712781442
171538,1398209512371,move,327.7891,1294.1058,4.0,147.5884638924148,1.59431926834435
171538,1398209512389,move,354.25116,1261.9153,4.0,140.57823497873346,2.315053334914511
171538,1398209512405,move,382.50906,1231.9905,4.0,136.64104136725868,2.57239140278098
171538,1398209512422,move,412.85754,1200.0996,4.0,136.41961682818933,2.589611760403629
171538,1398209512438,move,435.97495,1172.7001,4.0,139.8451218950762,2.24055940050249
171538,1398209512458,move,451.126,1151.3735,4.0,144.60888295734577,1.308031138450557
171538,1398209512471,move,460.30753,1136.0464,4.0,149.07674864946492,1.3743648076699049
171538,1398209512490,move,468.02518,1122.1547,4.0,150.94527333452874,0.8363975158181371
171538,1398209512504,move,476.4903,1108.5162,4.0,148.17302610499073,1.146571951123908
171538,1398209512521,move,484.46136,1093.0773,4.0,152.6928222905302,1.022070343961485
171538,1398209512538,move,489.48465,1075.8896,4.0,163.70843073657818,1.0533362284111298
171538,1398209512555,move,492.7432,1060.2839,4.0,168.2058067740227,0.9377806764941844
171538,1398209512571,move,494.0,1044.8453,4.0,175.34602251851877,0.9681044546722446
171538,1398209512587,move,492.5393,1029.393,5.0,185.4001014109624,0.9700741349327975
171538,1398209512604,move,486.9986,1015.99634,5.0,202.46940807899128,0.8527785963624094
171538,1398209512622,move,479.229,1006.229,5.0,218.50110281148758,0.6933716487712442
171538,1398209512638,move,439.86218,985.47864,6.0,242.20616109429716,2.781301935640088
171538,1398209512645,up,439.86218,985.47864,,,
171538,1398209513013,down,225.0,1167.0,,,
171538,1398209513037,move,238.66626,1167.8666,2.0,86.37163853933409,0.5705711958137749
171538,1398209513053,move,258.29376,1170.8145,2.0,81.45845736165782,1.240477589888518
171538,1398209513071,move,293.83588,1175.8413,2.0,81.94992426037565,1.9942130880470783
171538,1398209513086,move,323.32214,1180.4719,2.0,81.07501384574266,1.9898430816385726
171538,1398209513102,move,354.74677,1185.112,2.0,81.60050967630094,1.9853348059180005
171538,1398209513119,move,379.63315,1191.3021,2.0,76.03202225830164,1.5085101698615677
171538,1398209513136,move,408.26953,1197.4539,2.0,77.8757236896433,1.7229239076358258
171538,1398209513156,move,435.82507,1204.62,2.0,75.42255157240876,1.4236052594571285
171538,1398209513170,move,460.14508,1211.9828,2.0,73.15649100909914,1.8150078852925111
171538,1398209513197,move,490.5664,1221.4475,2.0,72.71800478613251,1.1799870129207892
171538,1398209513202,move,515.1358,1231.93,2.0,66.89454909326398,5.342427248395632
171538,1398209513219,move,541.20636,1247.254,2.0,59.55343713192686,1.7788638677281166
171538,1398209513240,move,559.91943,1261.5544,2.0,52.613185047983265,1.1215073564326985
171538,1398209513253,move,569.5221,1270.5221,2.0,46.958331088420074,1.0106852629298306
171538,1398209513270,move,575.33954,1276.3396,1.0,44.99970453248791,0.48394970428282963
171538,1398209513288,move,578.9672,1279.9673,1.0,44.99968411888849,0.28501745866819966
171538,1398209513306,move,581.5346,1282.5345,2.0,45.00223175240407,0.2017061378574796
171538,1398209513323,move,582.0,1283.0,1.0,44.993845119854086,0.038720335670857475
171538,1398209513324,up,582.0,1283.0,,,
171538,1398209513759,down,195.0,1184.0,,,
171538,1398209513801,move,197.84943,1181.1506,3.0,134.999698381355,0.09594479375917189
171538,1398209513820,move,208.91083,1171.203,3.0,131.96528382654705,0.7829720275337265
171538,1398209513834,move,221.19373,1158.1571,4.0,136.72544548038536,1.2798779023797575
171538,1398209513852,move,233.51816,1141.9125,4.0,142.8131884660018,1.1328138842059146
171538,1398209513869,move,245.06558,1121.8689,4.0,150.0531072014498,1.360705101179195
171538,1398209513886,move,254.60051,1102.799,4.0,153.43499689516446,1.2541639657527754
171538,1398209513900,move,264.67868,1080.8314,4.0,155.35555997116307,1.7263636436589582
171538,1398209513918,move,275.45572,1059.0885,4.0,153.63432182703104,1.3481792609536118
171538,1398209513934,move,285.3606,1041.2788,4.0,150.91933842698694,1.27366974401297
171538,1398209513955,move,294.611,1025.6483,4.0,149.382220101973,0.8648888495165954
171538,1398209513969,move,302.9033,1011.1741,4.0,150.19151289284622,1.1915191489421963
171538,1398209513984,move,310.5873,997.8602,4.0,150.0089856188199,1.0248117208324445
171538,1398209514001,move,318.31525,986.5587,4.0,145.63573377426633,0.8053564480937313
171538,1398209514019,move,325.42456,977.36316,4.0,142.2914621901391,0.6457368376363224
171538,1398209514035,move,331.55414,969.3074,4.0,142.73270894255916,0.6326624672576695
171538,1398209514050,move,337.0582,963.9418,3.0,134.27019386171906,0.5124422562314301
171538,1398209514067,move,339.24402,959.26794,4.0,154.93595969371827,0.3035133167871344
171538,1398209514080,move,340.0,959.0,3.0,109.51571959522127,0.061696796498885605
171538,1398209514081,up,340.0,959.0,,,
171538,1398209514635,down,275.0,1097.0,,,
171538,1398209514666,move,327.86966,1105.1305,2.0,81.25732483496402,1.7255218272276125
171538,1398209514683,move,379.6701,1114.3232,2.0,79.93684455113576,3.0946942638083716
171538,1398209514699,move,423.50992,1124.5792,2.0,76.8328780146412,2.8139686121430993
171538,1398209514716,move,460.27902,1132.7129,2.0,77.52645998085954,2.2151755540575375
171538,1398209514732,move,494.20807,1139.0297,2.0,79.453604402087,2.157003850235703
171538,1398209514750,move,520.554,1143.6664,2.0,80.01855816874883,1.4861573351636748
171538,1398209514765,move,546.73816,1146.5265,2.0,83.76628636882268,1.7559934281269078
171538,1398209514781,move,571.85767,1149.6072,2.0,83.008062569717,1.5817322574007115
171538,1398209514799,move,590.1414,1151.6902,2.0,83.50051940536976,1.0223334355457991
171538,1398209514815,move,610.0512,1156.1656,2.0,77.33140888273327,1.2754125270133205
171538,1398209514831,move,629.12164,1162.7072,2.0,71.06685144224933,1.2600753517176047
171538,1398209514850,move,644.70593,1170.353,2.0,63.86699446821413,0.9136216817739609
171538,1398209514865,move,660.1459,1181.1167,2.0,55.11840614605183,1.2547685245421871
171538,1398209514883,move,684.0,1208.0,1.0,41.583297603708814,1.9967024557016337
171538,1398209514891,move,692.0,1232.0,1.0,18.43494882292201,3.1622776601683795
171538,1398209514893,up,692.0,1232.0,,,
171538,1398209515393,down,519.0,1023.0,,,
171538,1398209515414,move,516.97003,1023.67664,7.0,288.43452544779365,0.10189385667617643
171538,1398209515431,move,505.06293,1032.5066,7.0,306.55955937704357,0.8719925557831142
171538,1398209515447,move,468.82416,1070.9406,8.0,316.6838962687836,3.3015271129864665
171538,1398209515464,move,416.50198,1142.9972,8.0,324.0156183081304,5.238189590418055
171538,1398209515480,move,375.66895,1212.8851,8.0,329.70376560115466,5.058893354695588
171538,1398209515496,move,341.47626,1270.3353,8.0,329.2401212985553,4.178472325445749
171538,1398209515513,move,314.23645,1313.8907,8.0,327.9778906260586,3.0218810555965554
171538,1398209515530,move,293.79044,1351.4719,8.0,331.4516479644498,2.5166476289785336
171538,1398209515546,move,277.8249,1379.2977,8.0,330.15419654991155,2.005045991067368
171538,1398209515563,move,266.675,1396.9875,8.0,327.7767248460994,1.230029810944895
171538,1398209515580,move,258.50043,1408.6995,8.0,325.0862947028315,0.8401568042080559
171538,1398209515596,move,252.43716,1417.8442,8.0,326.45416862965413,0.6857613845177539
171538,1398209515612,move,247.436,1423.564,8.0,318.834874445089,0.4748672239821395
171538,1398209515627,move,245.0,1427.0,8.0,324.6647352480887,0.28079404868653385
171538,1398209515629,up,245.0,1427.0,,,
171538,1398209515917,down,596.0,1105.0,,,
171538,1398209515945,move,562.9917,1095.3021,6.0,253.6271137050569,1.2286945190102838
171538,1398209515964,move,491.58643,1081.7096,6.0,259.2222868596032,3.825656440701325
171538,1398209515979,move,393.31546,1064.4894,6.0,260.060867900683,6.651221719948534
171538,1398209515995,move,312.79962,1047.4274,6.0,258.0355245858709,5.143986300353546
171538,1398209516007,move,281.0,1039.0,6.0,255.1569299926835,2.7414474366559047
171538,1398209516008,up,281.0,1039.0,,,
171538,1398209516308,down,460.0,1034.0,,,
171538,1398209516344,move,458.30737,1035.1284,7.0,303.68959882903937,0.056507694199825424
171538,1398209516361,move,452.5673,1038.2163,7.0,298.2782568812673,0.3834081819179027
171538,1398209516377,move,444.7953,1044.2047,7.0,307.61459385036886,0.6132167953709335
171538,1398209516394,move,435.8685,1053.1315,7.0,314.99999999999983,0.742611860505419
171538,1398209516411,move,426.6118,1062.3882,8.0,315.0000000000005,0.7700559225187708
171538,1398209516427,move,416.0932,1072.9069,8.0,315.0002723532936,0.9297260930014818
171538,1398209516443,move,405.26544,1085.5538,8.0,319.4312101303653,1.0405536128434514
171538,1398209516462,move,394.4316,1097.9353,8.0,318.8140027595454,0.8659032582335073
171538,1398209516477,move,383.6886,1108.3114,7.0,314.0047063100486,0.9957141495429274
171538,1398209516493,move,374.35275,1119.0885,8.0,319.09868444014353,0.8911544032542589
171538,1398209516511,move,366.0824,1127.9011,8.0,316.8180822504439,0.6714196491884618
171538,1398209516527,move,360.0,1135.5,8.0,321.32511490144145,0.6083368431441255
171538,1398209516543,move,355.8031,1145.3938,8.0,337.0135884022583,0.6716969184054052
171538,1398209516561,move,353.39502,1154.0249,8.0,344.4108785929206,0.4978185018572019
171538,1398209516577,move,351.84894,1160.6042,8.0,346.77590683540944,0.4224073116543644
171538,1398209516595,move,352.69455,1166.7782,1.0,7.798881391251418,0.3462022007480264
171538,1398209516611,move,355.47693,1172.9539,1.0,24.25331631313893,0.42334654906249686
171538,1398209516626,move,359.33197,1177.332,1.0,41.36482467330026,0.3888964044381165
171538,1398209516644,move,363.50522,1181.5052,2.0,45.00034323442639,0.32787952188557346
171538,1398209516665,move,369.45657,1185.5924,2.0,55.519944896055684,0.34379425722106616
171538,1398209516678,move,375.60666,1188.8033,2.0,62.431392383873145,0.5336792347008523
171538,1398209516695,move,379.82346,1190.9412,2.0,63.11518191247668,0.27810542081467127
171538,1398209516712,move,386.42355,1194.9563,2.0,58.68617001676312,0.45443685831380154
171538,1398209516721,move,390.0,1197.0,2.0,60.254946177115286,0.4576874815543944
171538,1398209516725,up,390.0,1197.0,,,
171538,1398209517570,down,184.0,877.0,,,
171538,1398209517570,down,184.0,877.0,,,
171538,1398209517570,down,184.0,877.0,,,
171538,1398209517608,move,715.0,1196.0,2.0,59.00451823334312,16.30139432882083
171538,1398209517624,move,190.08722,881.0581,6.0,239.0367064071027,38.25907914014794
171538,1398209517624,move,694.7965,1193.9855,2.0,58.20046016664275,
171538,1398209517640,move,216.3378,898.3362,6.0,238.28724308475557,35.152082319420686
171538,1398209517641,move,670.2196,1194.5558,2.0,56.870087102534875,541.9914573085078
171538,1398209517657,move,262.18747,924.79297,6.0,236.5300596343851,30.571522413250065
171538,1398209517658,move,648.60547,1197.1992,2.0,54.81799180605853,472.7832747325278
171538,1398209517674,move,319.3695,953.1968,6.0,233.45722412595737,25.612305937191906
171538,1398209517674,move,623.1205,1201.976,2.0,50.68171871604988,
171538,1398209517690,move,364.7058,973.5359,6.0,228.5231304694342,21.55688663021381
171538,1398209517691,move,604.6754,1206.634,2.0,45.83218588648252,334.54466540025714
171538,1398209517707,move,395.06204,983.5891,5.0,223.2218680529641,19.13018599075853
171538,1398209517707,move,597.1757,1209.5297,1.0,41.81401196561663,
171538,1398209517723,move,418.38217,987.626,5.0,218.8592884395133,17.81067736766687
171538,1398209517724,move,589.43494,1213.9391,1.0,37.08284679490854,283.6841013456393
171538,1398209517741,move,434.39423,988.0,5.0,214.45813800015324,16.118731035480632
171538,1398209517741,move,580.7299,1220.4161,1.0,32.19566456208889,
171538,1398209517758,move,450.05017,986.595,5.0,209.20028646143683,15.75652757994125
171538,1398209517758,move,571.5699,1226.6201,1.0,26.852147742005723,
171538,1398209517773,move,460.64584,984.0591,5.0,204.57479686244736,17.7813867485555
171538,1398209517774,move,561.3542,1231.8229,1.0,22.120228892494428,267.4491995956046
171538,1398209517790,move,466.9399,982.515,5.0,200.7419578935261,16.661671144859778
171538,1398209517791,move,553.57513,1236.455,1.0,18.83780240216686,268.31173413988597
171538,1398209517806,move,469.0288,982.0,5.0,198.37980872400803,17.87554865563185
171538,1398209517807,move,545.856,1239.0576,1.0,16.63990823969111,268.292803439824
171538,1398209517828,move,470.0,983.0,5.0,196.501703975317,12.717016583283252
171538,1398209517828,move,539.7253,1241.5687,1.0,15.091347311368693,
171538,1398209517834,move,470.0,983.0,5.0,195.09134731136868,44.6341268537191
171538,1398209517834,move,538.0,1242.0,1.0,14.710890850173724,
171538,1398209517834,move,538.0,1242.0,1.0,14.710890850173724,
171538,1398209517834,move,538.0,1242.0,1.0,14.710890850173724,
171538,1398209517840,move,535.7075,1243.1462,7.0,296.56405146009683,0.42717842648658183
171538,1398209517856,move,533.6143,1243.0,6.0,266.0046525477161,0.13114371708644793
171538,1398209517865,move,533.0,1243.0,7.0,270.0,0.06825555555555082
171538,1398209517866,up,533.0,1243.0,,,
171538,1398209518365,down,159.0,962.0,,,
171538,1398209518389,move,162.20871,962.0,3.0,90.0,0.13369624999999985
171538,1398209518405,move,171.06001,963.3434,2.0,81.3698365992507,0.5595416485350424
171538,1398209518422,move,185.84375,964.8844,2.0,84.04919914403182,0.8743433510119599
171538,1398209518439,move,211.21063,965.0,2.0,89.7388978754135,1.4921849059034977
171538,1398209518455,move,244.27954,959.14404,3.0,100.04203571007905,2.0989627982776424
171538,1398209518473,move,282.51337,950.9968,3.0,102.02922960487088,2.171791145125322
171538,1398209518488,move,316.898,942.78613,3.0,103.4301067796556,2.3567566056254345
171538,1398209518505,move,348.59418,934.0571,3.0,105.39739142656641,1.933893460004477
171538,1398209518522,move,371.78702,926.3618,3.0,108.35565668038896,1.4374206394288527
171538,1398209518538,move,388.37,921.66003,3.0,105.82961679980572,1.0772901963906736
171538,1398209518555,move,404.0958,918.5808,3.0,101.07877520577617,0.9426136876407438
171538,1398209518577,move,419.4697,916.5061,3.0,97.68560567096284,0.7051481019340239
171538,1398209518589,move,434.96744,913.4065,3.0,101.31011732594838,1.317055494453231
171538,1398209518604,move,449.52603,911.1638,3.0,98.75737614017105,0.9820211495303381
171538,1398209518622,move,464.77274,908.2455,3.0,100.83565536923561,0.8624159302633011
171538,1398209518638,move,481.07028,905.16907,3.0,100.6897412038195,1.0365851229753542
171538,1398209518655,move,498.05383,902.0812,3.0,100.3046891237771,1.0154105170468792
171538,1398209518673,move,512.0038,898.999,3.0,102.45914668181727,0.7936896566756325
171538,1398209518689,move,518.0831,897.0,3.0,108.20193800319183,0.3999701624125384
171538,1398209518704,move,520.1011,897.0,3.0,90.0,0.13453333333333528
171538,1398209518713,up,520.1011,897.0,,,
171538,1398209519037,down,470.0,1331.0,,,
171538,1398209519070,move,471.566,1328.651,4.0,146.3099324740199,0.08554989844509797
171538,1398209519086,move,485.2247,1318.7427,3.0,125.95789814774815,1.0546298494984534
171538,1398209519104,move,555.6409,1292.2062,3.0,110.6490281535216,4.18057938519971
171538,1398209519121,move,692.87146,1246.3762,3.0,108.46743868317002,8.510651884227832
171538,1398209519137,move,778.3191,1210.9856,3.0,112.49829935378433,5.7804201262246115
171538,1398209519187,move,886.8975,1177.2307,3.0,107.26944706865694,2.274085505918367
171538,1398209519203,move,903.5058,1170.3156,3.0,112.60509238170924,1.1243995566037155
171538,1398209519218,move,908.0,1166.0,3.0,133.8386087450807,0.4153832875255708
171538,1398209519221,up,908.0,1166.0,,,
171538,1398209519517,down,582.0,1258.0,,,
171538,1398209519554,move,582.0,1251.6272,5.0,180.0,0.17223783783784047
171538,1398209519570,move,582.0,1239.4789,5.0,180.0,0.7592687499999897
171538,1398209519586,move,584.7168,1224.4161,4.0,169.7757780044263,0.9566154246221512
171538,1398209519602,move,594.3277,1197.7289,4.0,160.19445655531985,1.7728156042300427
171538,1398209519618,move,606.497,1173.006,4.0,153.79230412304238,1.7222278981607262
171538,1398209519635,move,623.8182,1143.3306,4.0,149.72836728417042,2.0212139065560057
171538,1398209519652,move,643.5,1111.5,4.0,148.27027410015853,2.201415357553086
171538,1398209519668,move,670.11664,1084.8176,4.0,135.07069111467968,2.3555088312506864
171538,1398209519685,move,700.4212,1055.799,3.0,133.75818241822842,2.468097836379928
171538,1398209519702,move,736.69476,1028.3829,3.0,127.08253437081815,2.6746365366265037
171538,1398209519718,move,763.467,1010.6887,3.0,123.46135133713923,2.005692629213473
171538,1398209519735,move,805.0371,989.6028,3.0,116.89581753550259,2.7418885674534974
171538,1398209519752,move,862.33594,959.22314,3.0,117.93239077676606,3.814959085914476
171538,1398209519769,move,918.0919,931.454,3.0,116.47550465058268,3.664027041206063
171538,1398209519785,move,938.0114,913.52075,3.0,131.99626937735323,1.6751724908998369
171538,1398209519796,move,940.0,912.0,3.0,127.40637259081828,0.22758543074003032
171538,1398209519798,up,940.0,912.0,,,
171538,1398209520052,down,582.0,1121.0,,,
171538,1398209520087,move,582.0,1118.5304,5.0,180.0,0.07055999999999715
171538,1398209520100,move,583.6566,1113.6868,4.0,161.11837160629673,0.3937739155506069
171538,1398209520117,move,591.18945,1103.8105,4.0,142.66651519685755,0.730656269477165
171538,1398209520135,move,602.9025,1094.5731,3.0,128.26078615064017,0.828737510496548
171538,1398209520152,move,615.2588,1086.0883,3.0,124.47653161896353,0.881705607111841
171538,1398209520168,move,627.5576,1078.4015,3.0,122.00555070972628,0.9064598370860121
171538,1398209520189,move,643.5184,1068.8081,3.0,121.00839674645087,0.886763920041081
171538,1398209520206,move,665.2879,1058.5594,3.0,115.21023629725072,1.415371595771809
171538,1398209520239,move,696.44073,1042.533,3.0,117.22330290714838,1.061620430063796
171538,1398209520256,move,709.2983,1035.8508,3.0,117.46132387272549,0.8523708095900373
171538,1398209520268,move,721.63666,1031.2612,3.0,110.40409997196093,1.0970274091633039
171538,1398209520284,move,732.8341,1027.7617,3.0,107.35542311373635,0.733221601701397
171538,1398209520301,move,741.3076,1026.3385,3.0,99.53434724105306,0.5054228435977604
171538,1398209520317,move,747.8203,1026.0,3.0,92.97529214529143,0.40759318115999554
171538,1398209520335,move,754.9822,1026.0,3.0,90.0,0.39788333333333664
171538,1398209520350,move,762.4472,1027.2894,2.0,80.2002190847834,0.5050358726972812
171538,1398209520367,move,775.3528,1030.5059,2.0,76.00513067477688,0.7823759032676365
171538,1398209520385,move,797.57916,1036.8597,2.0,74.04647404993678,1.2842611524467853
171538,1398209520400,move,818.9753,1043.6847,2.0,72.30821316815485,1.4972202864710447
171538,1398209520417,move,834.59906,1048.1711,2.0,73.97845451392017,0.9561848598209823
171538,1398209520434,move,866.1899,1053.0237,2.0,81.26717811794414,1.8800803364503484
171538,1398209520448,move,878.0,1056.0,2.0,75.85525035548821,0.869954325859489
171538,1398209520452,up,878.0,1056.0,,,
171538,1398209520820,down,788.0,953.0,,,
171538,1398209520820,down,788.0,953.0,,,
171538,1398209520820,down,788.0,953.0,,,
171538,1398209520853,move,460.0,1014.0,7.0,280.5352572086568,10.10981939094557
171538,1398209520868,move,788.0,953.0,3.0,100.53525720865679,22.241602660080254
171538,1398209520868,move,452.87585,1016.64966,7.0,280.75401854973427,
171538,1398209520882,move,788.0,953.0,3.0,100.75401854973425,24.365360483407976
171538,1398209520882,move,441.0494,1021.10645,7.0,281.10595494664346,
171538,1398209520899,move,788.0,953.0,3.0,101.10595494664346,20.798356949675103
171538,1398209520899,move,425.78836,1025.7372,7.0,281.3547752357313,
171538,1398209520915,move,793.84845,951.53784,3.0,101.3978201592556,23.466546573927726
171538,1398209520916,move,411.84103,1031.8484,7.0,281.8725637217046,390.35811120376377
171538,1398209520926,move,800.0,950.0,3.0,101.90713363286481,39.66945255155672
171538,1398209520927,move,406.0,1035.0,7.0,282.17418281648463,403.06451096567656
171538,1398209520927,move,406.0,1035.0,7.0,282.17418281648463,403.06451096567656
171538,1398209520927,move,406.0,1035.0,7.0,282.17418281648463,403.06451096567656
171538,1398209520932,move,392.65796,1043.2104,7.0,301.60723389285016,3.1331817663301877
171538,1398209520948,move,370.92545,1056.614,7.0,301.66435236885656,1.5958423567440878
171538,1398209520965,move,348.11176,1071.2588,7.0,302.6976369226625,1.5946869164321242
171538,1398209520982,move,320.27045,1089.0397,7.0,302.56440544551,1.9432243630121064
171538,1398209520998,move,287.39044,1108.7239,7.0,300.90759478788493,2.395114483204638
171538,1398209521016,move,255.0213,1123.6215,7.0,294.7138180856808,1.9796025524684266
171538,1398209521031,move,231.0,1136.0,7.0,297.2626621440253,1.8015426919294604
171538,1398209521031,move,231.0,1136.0,7.0,297.2626621440253,1.8015426919294604
171538,1398209521031,move,231.0,1136.0,7.0,297.2626621440253,1.8015426919294604
171538,1398209521049,move,869.0,1027.0,3.0,99.69517143974825,35.95800877498264
171538,1398209521049,move,193.8536,1155.6879,7.0,280.791552247221,
171538,1398209521055,move,869.0,1027.0,3.0,100.79155224722099,114.55023607320477
171538,1398209521056,move,190.0,1158.0,7.0,280.9199502071418,691.5215108729445
171538,1398209521056,move,190.0,1158.0,7.0,280.9199502071418,691.5215108729445
171538,1398209521056,move,190.0,1158.0,7.0,280.9199502071418,691.5215108729445
171538,1398209521066,move,869.0,1035.2699,3.0,100.24566096995925,69.00026648108035
171538,1398209521082,move,869.0,1044.5443,1.0,0.0,0.5796500000000009
171538,1398209521098,move,866.0672,1053.7983,8.0,342.4154245431205,0.6067260754450843
171538,1398209521115,move,861.9902,1065.0262,8.0,340.04336638687573,0.7026584895778216
171538,1398209521131,move,856.811,1078.4725,8.0,338.9344831233833,0.9005794495984606
171538,1398209521147,move,850.6355,1093.9113,8.0,338.19865449910714,1.0392555660671503
171538,1398209521165,move,844.4783,1109.9348,8.0,338.98019833677296,0.9536538960043095
171538,1398209521181,move,838.3066,1128.0802,8.0,341.2155589991114,1.1978910864026109
171538,1398209521197,move,832.84607,1148.3339,8.0,344.91143873723115,1.3110553829163065
171538,1398209521215,move,828.225,1167.1002,8.0,346.166532848175,1.0737155743843982
171538,1398209521231,move,824.4001,1182.9996,8.0,346.47345436298605,1.02206282748191
171538,1398209521247,move,821.32855,1197.0214,8.0,347.6442186607487,0.8971423700825104
171538,1398209521265,move,819.11816,1208.173,8.0,348.78856118441024,0.6315863002527596
171538,1398209521280,move,817.5746,1214.7015,8.0,346.6976062612632,0.44723292327425734
171538,1398209521297,move,816.03345,1217.9331,8.0,334.50352629011604,0.21060451697246646
171538,1398209521315,move,816.0,1220.5062,8.0,359.25520350072134,0.14296207854805013
171538,1398209521335,move,814.8295,1222.1704,8.0,324.87971018662074,0.10173042674145807
171538,1398209521347,move,814.0,1223.0,8.0,315.0034534253167,0.09776340523313774
171538,1398209521349,up,814.0,1223.0,,,
171538,1398209521350,down,399.0,984.0,,,
171538,1398209521447,move,391.65533,984.8362,7.0,276.4952295951919,0.07620740158975632
171538,1398209521463,move,385.4907,986.3773,7.0,284.03574048241444,0.3971463257912037
171538,1398209521481,move,379.31448,987.9214,7.0,284.0366363685383,0.35368404283421545
171538,1398209521498,move,374.60452,989.4652,7.0,288.1477719285463,0.29155971001461667
171538,1398209521509,move,370.0,991.0,7.0,288.4345008601731,0.4412343268155023
171538,1398209521509,move,370.0,991.0,7.0,288.4345008601731,0.4412343268155023
171538,1398209521509,move,370.0,991.0,7.0,288.4345008601731,0.4412343268155023
171538,1398209521531,move,706.0,971.0,3.0,93.40644375499473,15.299759626481036
171538,1398209521531,move,364.9811,994.0094,7.0,273.8600392988822,
171538,1398209521548,move,706.0,971.0,3.0,93.86003929888221,20.105545263202686
171538,1398209521548,move,358.79355,997.1033,7.0,274.2994611037764,
171538,1398209521564,move,706.0,971.0,3.0,94.29946110377641,21.761643901212377
171538,1398209521565,move,350.46857,1000.1771,7.0,274.69153132270844,356.72664728367977
171538,1398209521580,move,712.7826,972.1305,3.0,94.42641855964906,24.226529820417113
171538,1398209521580,move,340.08694,1002.1305,7.0,274.60208025186216,
171538,1398209521597,move,733.1209,980.04834,3.0,93.2157165682678,23.156105975679736
171538,1398209521597,move,326.92746,1002.0,7.0,273.09339109964856,
171538,1398209521614,move,756.1846,988.0615,3.0,91.85980999234029,25.263728257688
171538,1398209521615,move,309.45236,1000.7877,7.0,271.6317613467532,446.91347084403003
171538,1398209521630,move,776.3216,995.01904,3.0,90.70791353187283,31.126991837836975
171538,1398209521631,move,291.6975,999.24524,7.0,270.499639381227,484.6425270931658
171538,1398209521646,move,797.0172,1001.2361,2.0,89.77426709186689,33.68824145218293
171538,1398209521647,move,270.6738,999.0,6.0,269.75658795800143,526.3481498654384
171538,1398209521663,move,813.5603,1005.5681,2.0,89.30684213041069,33.93288940941116
